Search Term,Year,Author,Title,"Usable? If no, why?",Keystone/Dominant/Other,Sample Date,Location,Evidence,species,Unit to measure abundance,p1,p2,Target of Effect,TargetUnit,t1,t2,cir,cirreversal,ciap_rough__all,ciap_precise__all,ci,ciap,Data Source,Mechanism of Effect,Factor Type: Org/Env/Eco,Proximate Factor,Intermediate Factor,Ultimate Factor,ecosystem type,Ecosystem Size,Size Units,NOTES,Link,Re-checked data,Re-calculate  CI
Pisaster AND predation,2000,Navarrete et al.,Species interactions in intertidal food webs: Prey or predation regulation of intermediate predators?,Yes,Keystone,Pre-study ,Mytilus present,Experiment,Pisaster ochraceous,density (#/m^2),7.094595,8.088889,Nucella canaliculata,density (#/m^2),12.04082,7.755102,,,-0.4354748058,-0.4424763647,-0.4424763647,-0.4424763647,,,,,,,Rocky intertidal,,,,,FALSE,FALSE
Pisaster AND predation,2000,Navarrete et al.,Species interactions in intertidal food webs: Prey or predation regulation of intermediate predators?,Yes,Keystone,Spring-Summer 1994 +M,Mytilus present,Experiment ,Pisaster ochraceous,density (#/m^2),5.463,0.756,Nucella canaliculata,density (#/m^2),35.30612,27.34694,,,0.05397738452,0.05427059282,0.05427059282,0.05427059282,,,,,,,Rocky intertidal,,,,,FALSE,FALSE
Pisaster AND predation,2000,Navarrete et al.,Species interactions in intertidal food webs: Prey or predation regulation of intermediate predators?,Yes,Keystone,Winter 1994-5 ,Mytilus present,Experiment,Pisaster ochraceous,density (#/m^2),0.932,0.852,Nucella canaliculata,density (#/m^2),13.87755,8.163265,,,6.481481061,6.632852688,6.632852688,6.632852688,,,,,,,Rocky intertidal,,,,,FALSE,FALSE
Pisaster AND predation,2000,Navarrete et al.,Species interactions in intertidal food webs: Prey or predation regulation of intermediate predators?,Yes,Keystone,Spring-Summer 1995 ,Mytilus present,Experiment ,Pisaster ochraceous,density (#/m^2),2.821,1.72,Nucella canaliculata,density (#/m^2),39.38776,24.89796,,,0.4094402704,0.4165933113,0.4165933113,0.4165933113,,,,,,,Rocky intertidal,,,,,FALSE,FALSE
Pisaster AND predation,2000,Navarrete et al.,Species interactions in intertidal food webs: Prey or predation regulation of intermediate predators?,Yes,Keystone,Pre-study ,Mytilus absent,Experiment,Pisaster ochraceous,density (#/m^2),6.013514,6.977778,Nucella emarginata,density (#/m^2),17.46535,21.0297,,,0.1920478712,0.1925995434,0.1925995434,0.1925995434,,,,,,,Rocky intertidal,,,,,FALSE,FALSE
Pisaster AND predation,2000,Navarrete et al.,Species interactions in intertidal food webs: Prey or predation regulation of intermediate predators?,Yes,Keystone,Spring-Summer 1994,Mytilus absent,Experiment ,Pisaster ochraceous,density (#/m^2),1.332,0.744,Nucella emarginata,density (#/m^2),28.15842,20.31683,,,0.5502204698,0.5550966244,0.5550966244,0.5550966244,,,,,,,Rocky intertidal,,,,,FALSE,FALSE
Pisaster AND predation,2000,Navarrete et al.,Species interactions in intertidal food webs: Prey or predation regulation of intermediate predators?,Yes,Keystone,Winter 1994-5 ,Mytilus absent,Experiment ,Pisaster ochraceous,density (#/m^2),0.986,0.326,Nucella emarginata,density (#/m^2),11.76238,7.841584,,,0.6060611007,0.6143415881,0.6143415881,0.6143415881,,,,,,,Rocky intertidal,,,,,FALSE,FALSE
Pisaster AND predation,2000,Navarrete et al.,Species interactions in intertidal food webs: Prey or predation regulation of intermediate predators?,Yes,Keystone,Spring-Summer 1995 ,Mytilus absent,Experiment,Pisaster ochraceous,density (#/m^2),1.419,0.439,Nucella emarginata,density (#/m^2),23.52475,22.45545,,,0.04746053514,0.04746909388,0.04746909388,0.04746909388,,,,,,,Rocky intertidal,,,,,FALSE,FALSE
Pisaster AND predation,2000,Navarrete et al.,Species interactions in intertidal food webs: Prey or predation regulation of intermediate predators?,Yes,Keystone,Pre-study ,Mytilus present,Experiment ,Pisaster ochraceous,density (#/m^2),7.094595,8.088889,Nucella emarginata,density (#/m^2),12.47525,20.31683,,,0.4810052202,0.4905017279,0.4905017279,0.4905017279,,,,,,,Rocky intertidal,,,,,FALSE,FALSE
Pisaster AND predation,2000,Navarrete et al.,Species interactions in intertidal food webs: Prey or predation regulation of intermediate predators?,Yes,Keystone,Spring-Summer 1994 +M,Mytilus present,Experiment,Pisaster ochraceous,density (#/m^2),5.463,0.756,Nucella emarginata,density (#/m^2),52.39604,67.72277,,,-0.05421560183,-0.05451273512,-0.05451273512,-0.05451273512,,,,,,,Rocky intertidal,,,,,FALSE,FALSE
Pisaster AND predation,2000,Navarrete et al.,Species interactions in intertidal food webs: Prey or predation regulation of intermediate predators?,Yes,Keystone,Winter 1994-5 ,Mytilus present,Experiment ,Pisaster ochraceous,density (#/m^2),0.932,0.852,Nucella emarginata,density (#/m^2),15.32673,18.89109,,,-2.604169406,-2.613650243,-2.613650243,-2.613650243,,,,,,,Rocky intertidal,,,,,FALSE,FALSE
Pisaster AND predation,2000,Navarrete et al.,Species interactions in intertidal food webs: Prey or predation regulation of intermediate predators?,Yes,Keystone,Spring-Summer 1995 ,Mytilus present,Experiment,Pisaster ochraceous,density (#/m^2),2.821,1.72,Nucella emarginata,density (#/m^2),31.0099,37.78218,,,-0.1788294914,-0.1794105854,-0.1794105854,-0.1794105854,,,,,,,Rocky intertidal,,,,,FALSE,FALSE
Power et al.,1994,Menge et al.,The Keystone Species Concept: Variation in Interaction Strength in a Rocky Intertidal Habitat,Yes,Keystone,1989-1993,Strawberry Hill,Experiment,Pisaster ochraceus,Wet Mass (g),9.9,499,Balanus glandula,% cover,4.8742,0.77285,,,-0.002969870636,-0.003765336918,-0.003765336918,-0.003765336918,Web Plot Digitizer,Consumption,Env,food preference,predation,density,Rocky intertidal,,,,,TRUE,TRUE
Power et al.,1994,Menge et al.,The Keystone Species Concept: Variation in Interaction Strength in a Rocky Intertidal Habitat,Yes,Keystone,1989-1993,Boiler Bay,Experiment,Pisaster ochraceus ,Wet Mass (g),9.9,499,Balanus glandula,% cover,27.144,1.125,,,-0.00376367824,-0.006508634209,-0.006508634209,-0.006508634209,Web Plot Digitizer,Consumption,Env,food preference,predation,density,Rocky intertidal,,,,,TRUE,TRUE
Power et al.,1985,Harrold and Reed,"Food Availability, Sea Urchin Grazing, and Kelp Forest Community Structure",Yes,Keystone,1980-1982,San Nicolas Island ,Comparative study,Strongylocentrotus franciscanus,"density, individuals/20m^2",100.6,156.6,Laminaria,"density, individuals/20m^2",9,3,,,-0.01785714286,-0.01961807658,-0.01961807658,-0.01961807658,Web Plot Digitizer,consumption,Eco,drift kelp abundance,food preference,interaction strength,kelp forest,,,,,TRUE,TRUE
Power et al.,1985,Harrold and Reed,"Food Availability, Sea Urchin Grazing, and Kelp Forest Community Structure",Yes,Keystone,1980-1982,San Nicolas Island ,Comparative study,Strongylocentrotus franciscanus,"density, individuals/20m^2",100.6,156.6,G.Pterygophora california,"density, individuals/20m^2",9,2.8,,,-0.01876513317,-0.02085009215,-0.02085009215,-0.02085009215,Web Plot Digitizer,consumption,Eco,drift kelp abundance,food preference,interaction strength,kelp forest,,,,,TRUE,TRUE
Power et al.,1985,Harrold and Reed,"Food Availability, Sea Urchin Grazing, and Kelp Forest Community Structure",Yes,Keystone,1980-1982,San Nicolas Island Barren Site,Comparative study,Strongylocentrotus franciscanus,"density, individuals/20m^2",100.6,156.6,Cystoseira osmundacea,"density, individuals/20m^2",86,44.8,,,-0.01124945391,-0.01164534209,-0.01164534209,-0.01164534209,Web Plot Digitizer,consumption,Eco,drift kelp abundance,food preference,interaction strength,kelp forest,,,,,TRUE,TRUE
Power et al.,1976,Menge,"Organization of the New England Rocky Intertidal Community: Role of Predation, Competition, and Environmental Heterogeneity",Yes,Keystone,1972-1975,Pemaquid Point High ,Experiment,Thais lapillus,density (no./m^2),8,0,Balanus balanoides,% cover,48.2,67.4,-0.04979253112,,,,-0.04979253112,-0.04191074961,Web Plot Digitizer,consumption,Env,waves,dispersal,density,Rocky intertidal,,,,,TRUE,TRUE
Power et al.,1976,Menge,"Organization of the New England Rocky Intertidal Community: Role of Predation, Competition, and Environmental Heterogeneity",Yes,Keystone,1972-1975,Chamberlain High,Experiment,Thais lapillus,density (no./m^2),20,0,Balanus balanoides,% cover,27,69.5,-0.0787037037,,,,-0.0787037037,-0.04727449433,Web Plot Digitizer,consumption,Env,waves,dispersal,density,Rocky intertidal,,,,,TRUE,TRUE
Power et al.,1976,Menge,"Organization of the New England Rocky Intertidal Community: Role of Predation, Competition, and Environmental Heterogeneity",Yes,Keystone,1972-1975,Little Brewster Cove High,Experiment,Thais lapillus,density (no./m^2),16,0,Balanus balanoides,% cover,65.75,65.125,0.0005941064639,,,,0.0005941064639,0.0005969481865,Web Plot Digitizer,consumption,Env,waves,dispersal,density,Rocky intertidal,,,,,TRUE,TRUE
Power et al.,1976,Menge,"Organization of the New England Rocky Intertidal Community: Role of Predation, Competition, and Environmental Heterogeneity",Yes,Keystone,1972-1975,Grindstone Neck High,Experiment,Thais lapillus,density (no./m^2),32,0,Balanus balanoides,% cover,49.9,87.3,-0.02342184369,,,,-0.02342184369,-0.01747904563,Web Plot Digitizer,consumption,Env,waves,dispersal,density,Rocky intertidal,,,,,TRUE,TRUE
Power et al.,1976,Menge,"Organization of the New England Rocky Intertidal Community: Role of Predation, Competition, and Environmental Heterogeneity",Yes,Keystone,1972-1975,Pemaquid Point Mid,Experiment,Thais lapillus,density (no./m^2),80,0,Mytilus edulis,% cover,1,1.17,-0.002125,,,,-0.002125,-0.00196254686,Web Plot Digitizer,consumption,Env,waves,dispersal,density,Rocky intertidal,,,,,TRUE,TRUE
Power et al.,1976,Menge,"Organization of the New England Rocky Intertidal Community: Role of Predation, Competition, and Environmental Heterogeneity",Yes,Keystone,1972-1975,Chamberlain Mid,Experiment,Thais lapillus,density (no./m^2),36,0,Mytilus edulis,% cover,9.125,30,-0.06354642314,,,,-0.06354642314,-0.03306054117,Web Plot Digitizer,consumption,Env,waves,dispersal,density,Rocky intertidal,,,,,TRUE,TRUE
Power et al.,1976,Menge,"Organization of the New England Rocky Intertidal Community: Role of Predation, Competition, and Environmental Heterogeneity",Yes,Keystone,1972-1975,Little Brewster Cove Mid,Experiment,Thais lapillus,density (no./m^2),72,0,Mytilus edulis,% cover,1.33,57.9,-0.5907477026,,,,-0.5907477026,-0.05241025614,Web Plot Digitizer,consumption,Env,waves,dispersal,density,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,June 1954,"Area 3, Boulder 1; Farland point",Experiment ,Thais lapillus,density (no./m^2),9,0,Balanus balanoides,%mortality/month,2,0,0.1111111111,,,,0.1111111111,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,July 1954,"Area 3, Boulder 1; Farland point",Experiment ,Thais lapillus,density (no./m^2),89,0,Balanus balanoides,%mortality/month,10,0,0.01123595506,,,,0.01123595506,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,October 1954,"Area 3, Boulder 1; Farland point",Experiment ,Thais lapillus,density (no./m^2),162,0,Balanus balanoides,%mortality/month,27,0,0.006172839506,,,,0.006172839506,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,November 1954,"Area 3, Boulder 1; Farland point",Experiment ,Thais lapillus,density (no./m^2),74,0,Balanus balanoides,%mortality/month,19,0,0.01351351351,,,,0.01351351351,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,January 1955,"Area 3, Boulder 1; Farland point",Experiment ,Thais lapillus,density (no./m^2),12,0,Balanus balanoides,%mortality/month,7,0,0.08333333333,,,,0.08333333333,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,February 1955,"Area 3, Boulder 1; Farland point",Experiment ,Thais lapillus,density (no./m^2),28,0,Balanus balanoides,%mortality/month,5,0,0.03571428571,,,,0.03571428571,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,April 1955,"Area 3, Boulder 1; Farland point",Experiment ,Thais lapillus,density (no./m^2),77,0,Balanus balanoides,%mortality/month,36,0,0.01298701299,,,,0.01298701299,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,June 1954,"Area 3, Boulder 2; Farland point",Experiment ,Thais lapillus,density (no./m^2),3,0,Balanus balanoides,%mortality/month,7,0,0.3333333333,,,,0.3333333333,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,July 1954,"Area 3, Boulder 2; Farland point",Experiment ,Thais lapillus,density (no./m^2),93,0,Balanus balanoides,%mortality/month,12,0,0.01075268817,,,,0.01075268817,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,October 1954,"Area 3, Boulder 2; Farland point",Experiment ,Thais lapillus,density (no./m^2),66,0,Balanus balanoides,%mortality/month,16,0,0.01515151515,,,,0.01515151515,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,November 1954,"Area 3, Boulder 2; Farland point",Experiment ,Thais lapillus,density (no./m^2),61,0,Balanus balanoides,%mortality/month,13,0,0.01639344262,,,,0.01639344262,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,January 1955,"Area 3, Boulder 2; Farland point",Experiment ,Thais lapillus,density (no./m^2),11,0,Balanus balanoides,%mortality/month,24,0,0.09090909091,,,,0.09090909091,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,February 1955,"Area 3, Boulder 2; Farland point",Experiment ,Thais lapillus,density (no./m^2),78,0,Balanus balanoides,%mortality/month,51,0,0.01282051282,,,,0.01282051282,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,April 1955,"Area 3, Boulder 2; Farland point",Experiment ,Thais lapillus,density (no./m^2),45,0,Balanus balanoides,%mortality/month,32,0,0.02222222222,,,,0.02222222222,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,June 1954,"Area 3, Boulder 6a; Farland point",Experiment ,Thais lapillus,density (no./m^2),5,0,Balanus balanoides,%mortality/month,5,0,0.2,,,,0.2,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,July 1954,"Area 3, Boulder 6a; Farland point",Experiment ,Thais lapillus,density (no./m^2),1,0,Balanus balanoides,%mortality/month,13,0,1,,,,1,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,October 1954,"Area 3, Boulder 6a; Farland point",Experiment ,Thais lapillus,density (no./m^2),221,0,Balanus balanoides,%mortality/month,62,0,0.004524886878,,,,0.004524886878,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,November 1954,"Area 3, Boulder 6a; Farland point",Experiment ,Thais lapillus,density (no./m^2),9,0,Balanus balanoides,%mortality/month,21,0,0.1111111111,,,,0.1111111111,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,January 1955,"Area 3, Boulder 6a; Farland point",Experiment ,Thais lapillus,density (no./m^2),3,0,Balanus balanoides,%mortality/month,14,0,0.3333333333,,,,0.3333333333,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,February 1955,"Area 3, Boulder 6a; Farland point",Experiment ,Thais lapillus,density (no./m^2),6,0,Balanus balanoides,%mortality/month,11,0,0.1666666667,,,,0.1666666667,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,April 1955,"Area 3, Boulder 6a; Farland point",Experiment ,Thais lapillus,density (no./m^2),12,0,Balanus balanoides,%mortality/month,31,0,0.08333333333,,,,0.08333333333,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,June 1954,"Area 3, Boulder 6b; Farland point",Experiment ,Thais lapillus,density (no./m^2),5,0,Balanus balanoides,%mortality/month,1,0,0.2,,,,0.2,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,July 1954,"Area 3, Boulder 6b; Farland point",Experiment ,Thais lapillus,density (no./m^2),1,0,Balanus balanoides,%mortality/month,6,0,1,,,,1,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,October 1954,"Area 3, Boulder 6b; Farland point",Experiment ,Thais lapillus,density (no./m^2),221,0,Balanus balanoides,%mortality/month,70,0,0.004524886878,,,,0.004524886878,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,November 1954,"Area 3, Boulder 6b; Farland point",Experiment ,Thais lapillus,density (no./m^2),9,0,Balanus balanoides,%mortality/month,1,0,0.1111111111,,,,0.1111111111,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,February 1955,"Area 3, Boulder 6b; Farland point",Experiment ,Thais lapillus,density (no./m^2),4,0,Balanus balanoides,%mortality/month,4,0,0.25,,,,0.25,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1961,Connell,"Effects of Competition, Predation by Thais lapillus, and Other Factors on the Natural Populations of the Barnacle Balanus balanoides",Yes,Keystone,April 1955,"Area 3, Boulder 6b; Farland point",Experiment ,Thais lapillus,density (no./m^2),12,0,Balanus balanoides,%mortality/month,12,0,0.08333333333,,,,0.08333333333,#NUM!,Table in paper,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,TRUE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,May 1975,Pemaquid Point No Canopy 0m,Experiment,Thais lapillus,density (no./0.25m^2),94,0,mussels and barnacles,%cover,35.48,42.58,-0.002128858932,,,,-0.002128858932,-0.001940590447,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,August 1975,Pemaquid Point No Canopy 0m,Experiment ,Thais lapillus,density (no./0.25m^2),90,0,mussels and barnacles,%cover,100,100,0,,,,0,0,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,September 1975,Pemaquid Point No Canopy 0m,Experiment,Thais lapillus,density (no./0.25m^2),156,0,mussels and barnacles,%cover,99.35,98.71,0.00004129405237,,,,0.00004129405237,0.00004142763185,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,November 1975,Pemaquid Point No Canopy 0m,Experiment ,Thais lapillus,density (no./0.25m^2),23,0,mussels and barnacles,%cover,98.71,98.71,0,,,,0,0,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,May 1975,Pemaquid Point No Canopy 1m,Experiment ,Thais lapillus,density (no./0.25m^2),1,0,mussels and barnacles,%cover,35.48387,52.25806,-0.4727271856,,,,-0.4727271856,-0.3871159103,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,August 1975,Pemaquid Point No Canopy 1m,Experiment,Thais lapillus,density (no./0.25m^2),41,0,mussels and barnacles,%cover,97.41935,95.48387,0.0004845734371,,,,0.0004845734371,0.0004894517931,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,September 1975,Pemaquid Point No Canopy 1m,Experiment ,Thais lapillus,density (no./0.25m^2),28,0,mussels and barnacles,%cover,92.25806,99.35484,-0.002747255129,,,,-0.002747255129,-0.002646715503,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,November 1975,Pemaquid Point No Canopy 1m,Experiment,Thais lapillus,density (no./0.25m^2),4,0,mussels and barnacles,%cover,85.16129,94.83871,-0.02840909291,,,,-0.02840909291,-0.02690766785,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,May 1975,Pemaquid Point Canopy 0m,Experiment,Thais lapillus,density (no./0.25m^2),95,0,mussels and barnacles,%cover,92.30769,55.38462,0.004210525632,,,,0.004210525632,0.005377110689,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,August 1975,Pemaquid Point Canopy 0m,Experiment ,Thais lapillus,density (no./0.25m^2),90,0,mussels and barnacles,%cover,97.14286,92.74725,0.0005027658349,,,,0.0005027658349,0.0005144958564,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,September 1975,Pemaquid Point Canopy 0m,Experiment,Thais lapillus,density (no./0.25m^2),156,0,mussels and barnacles,%cover,97.58242,93.18681,0.0002887506498,,,,0.0002887506498,0.0002954561934,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,October 1975,Pemaquid Point Canopy 0m,Experiment ,Thais lapillus,density (no./0.25m^2),11,0,mussels and barnacles,%cover,82.63736,91.42857,-0.009671181522,,,,-0.009671181522,-0.00919055756,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,November 1975,Pemaquid Point Canopy 0m,Experiment,Thais lapillus,density (no./0.25m^2),23,0,mussels and barnacles,%cover,85.71428,97.14286,-0.005797106184,,,,-0.005797106184,-0.005441879958,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,May 1975,Pemaquid Point Canopy 1m,Experiment,Thais lapillus,density (no./0.25m^2),1,0,mussels and barnacles,%cover,51.42857,54.06593,-0.05128200142,,,,-0.05128200142,-0.05001037315,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
